regime,symbol,date,seed,config,anomaly_type,roc_auc
trending,XRPUSDT,2024-01-26,48,Butterworth (Default),all,0.8607305299794958
trending,XRPUSDT,2024-01-26,48,Butterworth (Matched),all,0.859195358906855
trending,XRPUSDT,2024-01-26,48,RRCF,all,0.8723338854228997
trending,XRPUSDT,2024-01-26,48,Fixed EMA,level_shift,0.6615309900855929
trending,XRPUSDT,2024-01-26,48,Load Adaptive EMA,level_shift,0.6006035552824334
trending,XRPUSDT,2024-01-26,48,Load-Adaptive EMA (BW-Matched),level_shift,0.6814870314212755
trending,XRPUSDT,2024-01-26,48,KAMA,level_shift,0.579254685603636
trending,XRPUSDT,2024-01-26,48,Butterworth (Default),level_shift,0.7161375432296069
trending,XRPUSDT,2024-01-26,48,Butterworth (Matched),level_shift,0.7189151992129947
trending,XRPUSDT,2024-01-26,48,RRCF,level_shift,0.6899736589897788
trending,XRPUSDT,2024-01-26,48,Fixed EMA,point,0.998393137254902
trending,XRPUSDT,2024-01-26,48,Load Adaptive EMA,point,0.9984039215686275
trending,XRPUSDT,2024-01-26,48,Load-Adaptive EMA (BW-Matched),point,0.998393137254902
trending,XRPUSDT,2024-01-26,48,KAMA,point,0.9987037037037038
trending,XRPUSDT,2024-01-26,48,Butterworth (Default),point,0.9974222222222222
trending,XRPUSDT,2024-01-26,48,Butterworth (Matched),point,0.9974185185185185
trending,XRPUSDT,2024-01-26,48,RRCF,point,0.99945
trending,ETHUSDT,2024-01-14,49,Fixed EMA,all,0.8069796529421281
trending,ETHUSDT,2024-01-14,49,Load Adaptive EMA,all,0.8130507273067603
trending,ETHUSDT,2024-01-14,49,Load-Adaptive EMA (BW-Matched),all,0.8089742002101716
trending,ETHUSDT,2024-01-14,49,KAMA,all,0.9017726093673566
trending,ETHUSDT,2024-01-14,49,Butterworth (Default),all,0.8278785005578877
trending,ETHUSDT,2024-01-14,49,Butterworth (Matched),all,0.8270332336101797
trending,ETHUSDT,2024-01-14,49,RRCF,all,0.8652756574473105
trending,ETHUSDT,2024-01-14,49,Fixed EMA,level_shift,0.6449463260195628
trending,ETHUSDT,2024-01-14,49,Load Adaptive EMA,level_shift,0.6083896812281502
trending,ETHUSDT,2024-01-14,49,Load-Adaptive EMA (BW-Matched),level_shift,0.6500505330648924
trending,ETHUSDT,2024-01-14,49,KAMA,level_shift,0.5593534170753531
trending,ETHUSDT,2024-01-14,49,Butterworth (Default),level_shift,0.6923786007181171
trending,ETHUSDT,2024-01-14,49,Butterworth (Matched),level_shift,0.6927760167438066
trending,ETHUSDT,2024-01-14,49,RRCF,level_shift,0.674847852593139
trending,ETHUSDT,2024-01-14,49,Fixed EMA,point,0.9983769063180828
trending,ETHUSDT,2024-01-14,49,Load Adaptive EMA,point,0.998409586056645
trending,ETHUSDT,2024-01-14,49,Load-Adaptive EMA (BW-Matched),point,0.9982261437908496
trending,ETHUSDT,2024-01-14,49,KAMA,point,0.9987166666666667
trending,ETHUSDT,2024-01-14,49,Butterworth (Default),point,0.9929406318082789
trending,ETHUSDT,2024-01-14,49,Butterworth (Matched),point,0.9929760348583878
trending,ETHUSDT,2024-01-14,49,RRCF,point,0.9991830065359477
volatile,XRPUSDT,2024-01-20,0,Fixed EMA,all,0.8366800533692357
volatile,XRPUSDT,2024-01-20,0,Load Adaptive EMA,all,0.8149928566585627
volatile,XRPUSDT,2024-01-20,0,Load-Adaptive EMA (BW-Matched),all,0.8347509637457261
volatile,XRPUSDT,2024-01-20,0,KAMA,all,0.9082506885051125
volatile,XRPUSDT,2024-01-20,0,Butterworth (Default),all,0.8520105277516796
volatile,XRPUSDT,2024-01-20,0,Butterworth (Matched),all,0.8504192172834961
volatile,XRPUSDT,2024-01-20,0,RRCF,all,0.8791324593434906
volatile,XRPUSDT,2024-01-20,0,Fixed EMA,level_shift,0.6363155946927238
volatile,XRPUSDT,2024-01-20,0,Load Adaptive EMA,level_shift,0.5453542753058142
volatile,XRPUSDT,2024-01-20,0,Load-Adaptive EMA (BW-Matched),level_shift,0.628536592609289
volatile,XRPUSDT,2024-01-20,0,KAMA,level_shift,0.5682180996880939
volatile,XRPUSDT,2024-01-20,0,Butterworth (Default),level_shift,0.6740658391308056
volatile,XRPUSDT,2024-01-20,0,Butterworth (Matched),level_shift,0.6740143434134217
volatile,XRPUSDT,2024-01-20,0,RRCF,level_shift,0.6730415598043278
volatile,XRPUSDT,2024-01-20,0,Fixed EMA,point,0.998371568627451
volatile,XRPUSDT,2024-01-20,0,Load Adaptive EMA,point,0.9983442265795207
volatile,XRPUSDT,2024-01-20,0,Load-Adaptive EMA (BW-Matched),point,0.9983607843137255
volatile,XRPUSDT,2024-01-20,0,KAMA,point,0.9985764705882353
volatile,XRPUSDT,2024-01-20,0,Butterworth (Default),point,0.9948895424836601
volatile,XRPUSDT,2024-01-20,0,Butterworth (Matched),point,0.9946738562091504
volatile,XRPUSDT,2024-01-20,0,RRCF,point,0.9993790849673203
volatile,ETHUSDT,2024-01-07,1,Fixed EMA,all,0.835509764641992
volatile,ETHUSDT,2024-01-07,1,Load Adaptive EMA,all,0.8385221197287581
volatile,ETHUSDT,2024-01-07,1,Load-Adaptive EMA (BW-Matched),all,0.8343357947151163
volatile,ETHUSDT,2024-01-07,1,KAMA,all,0.9273045631887704
volatile,ETHUSDT,2024-01-07,1,Butterworth (Default),all,0.8515705532266495
volatile,ETHUSDT,2024-01-07,1,Butterworth (Matched),all,0.8508726073781112
volatile,ETHUSDT,2024-01-07,1,RRCF,all,0.8829265567264402
volatile,ETHUSDT,2024-01-07,1,Fixed EMA,level_shift,0.6777042800717656
volatile,ETHUSDT,2024-01-07,1,Load Adaptive EMA,level_shift,0.6294798764242535
volatile,ETHUSDT,2024-01-07,1,Load-Adaptive EMA (BW-Matched),level_shift,0.674308410492127
volatile,ETHUSDT,2024-01-07,1,KAMA,level_shift,0.545191140060467
volatile,ETHUSDT,2024-01-07,1,Butterworth (Default),level_shift,0.7276734131433336
volatile,ETHUSDT,2024-01-07,1,Butterworth (Matched),level_shift,0.7288728202614408
volatile,ETHUSDT,2024-01-07,1,RRCF,level_shift,0.7078933950627727
volatile,ETHUSDT,2024-01-07,1,Fixed EMA,point,0.9983551198257081
volatile,ETHUSDT,2024-01-07,1,Load Adaptive EMA,point,0.9984147058823529
volatile,ETHUSDT,2024-01-07,1,Load-Adaptive EMA (BW-Matched),point,0.9983660130718954
volatile,ETHUSDT,2024-01-07,1,KAMA,point,0.9984147058823529
volatile,ETHUSDT,2024-01-07,1,Butterworth (Default),point,0.9929228758169935
volatile,ETHUSDT,2024-01-07,1,Butterworth (Matched),point,0.9926461873638345
volatile,ETHUSDT,2024-01-07,1,RRCF,point,0.9988888888888889
volatile,BNBUSDT,2024-01-21,2,Fixed EMA,all,0.8533348787479099
volatile,BNBUSDT,2024-01-21,2,Load Adaptive EMA,all,0.8272345866495603
volatile,BNBUSDT,2024-01-21,2,Load-Adaptive EMA (BW-Matched),all,0.8522026075996981
volatile,BNBUSDT,2024-01-21,2,KAMA,all,0.8736546869189522
volatile,BNBUSDT,2024-01-21,2,Butterworth (Default),all,0.8845836470336894
volatile,BNBUSDT,2024-01-21,2,Butterworth (Matched),all,0.8850728964177609
volatile,BNBUSDT,2024-01-21,2,RRCF,all,0.8953262612825023
volatile,BNBUSDT,2024-01-21,2,Fixed EMA,level_shift,0.6028408582368195
volatile,BNBUSDT,2024-01-21,2,Load Adaptive EMA,level_shift,0.5619974542704331
volatile,BNBUSDT,2024-01-21,2,Load-Adaptive EMA (BW-Matched),level_shift,0.6151835489195907
volatile,BNBUSDT,2024-01-21,2,KAMA,level_shift,0.5384380224546056
volatile,BNBUSDT,2024-01-21,2,Butterworth (Default),level_shift,0.6866959437584113
volatile,BNBUSDT,2024-01-21,2,Butterworth (Matched),level_shift,0.6920073145168093
volatile,BNBUSDT,2024-01-21,2,RRCF,level_shift,0.6940961089331097
volatile,BNBUSDT,2024-01-21,2,Fixed EMA,point,0.9983823529411765
volatile,BNBUSDT,2024-01-21,2,Load Adaptive EMA,point,0.9983551198257081
volatile,BNBUSDT,2024-01-21,2,Load-Adaptive EMA (BW-Matched),point,0.9983715686274509
volatile,BNBUSDT,2024-01-21,2,KAMA,point,0.9987363834422658
volatile,BNBUSDT,2024-01-21,2,Butterworth (Default),point,0.9979566448801743
volatile,BNBUSDT,2024-01-21,2,Butterworth (Matched),point,0.9979028322440087
volatile,BNBUSDT,2024-01-21,2,RRCF,point,0.9989539215686275
volatile,BNBUSDT,2024-01-05,3,Fixed EMA,all,0.8544341889735706
volatile,BNBUSDT,2024-01-05,3,Load Adaptive EMA,all,0.8441451861543361
volatile,BNBUSDT,2024-01-05,3,Load-Adaptive EMA (BW-Matched),all,0.8538791800630448
volatile,BNBUSDT,2024-01-05,3,KAMA,all,0.906011639303082
volatile,BNBUSDT,2024-01-05,3,Butterworth (Default),all,0.8689028543899666
volatile,BNBUSDT,2024-01-05,3,Butterworth (Matched),all,0.867019637925339
volatile,BNBUSDT,2024-01-05,3,RRCF,all,0.8949582176839734
volatile,BNBUSDT,2024-01-05,3,Fixed EMA,level_shift,0.6498113955712385
volatile,BNBUSDT,2024-01-05,3,Load Adaptive EMA,level_shift,0.6065295228774019
volatile,BNBUSDT,2024-01-05,3,Load-Adaptive EMA (BW-Matched),level_shift,0.6591673338516495
volatile,BNBUSDT,2024-01-05,3,KAMA,level_shift,0.5760439543404436
volatile,BNBUSDT,2024-01-05,3,Butterworth (Default),level_shift,0.6906073690663554
volatile,BNBUSDT,2024-01-05,3,Butterworth (Matched),level_shift,0.6955860635572203
volatile,BNBUSDT,2024-01-05,3,RRCF,level_shift,0.6741994277794406
volatile,BNBUSDT,2024-01-05,3,Fixed EMA,point,0.9984254901960784
volatile,BNBUSDT,2024-01-05,3,Load Adaptive EMA,point,0.998393137254902
volatile,BNBUSDT,2024-01-05,3,Load-Adaptive EMA (BW-Matched),point,0.9984039215686273
volatile,BNBUSDT,2024-01-05,3,KAMA,point,0.9986843137254903
volatile,BNBUSDT,2024-01-05,3,Butterworth (Default),point,0.9979543572984749
volatile,BNBUSDT,2024-01-05,3,Butterworth (Matched),point,0.997622440087146
volatile,BNBUSDT,2024-01-05,3,RRCF,point,0.999471568627451
volatile,ETHUSDT,2024-01-19,4,Fixed EMA,all,0.8079346276521346
volatile,ETHUSDT,2024-01-19,4,Load Adaptive EMA,all,0.80895432599147
volatile,ETHUSDT,2024-01-19,4,Load-Adaptive EMA (BW-Matched),all,0.8102708684236349
volatile,ETHUSDT,2024-01-19,4,KAMA,all,0.9170086661189315
volatile,ETHUSDT,2024-01-19,4,Butterworth (Default),all,0.8229005462954722
volatile,ETHUSDT,2024-01-19,4,Butterworth (Matched),all,0.8208960478191969
volatile,ETHUSDT,2024-01-19,4,RRCF,all,0.8572308635682038
volatile,ETHUSDT,2024-01-19,4,Fixed EMA,level_shift,0.6201542696650888
volatile,ETHUSDT,2024-01-19,4,Load Adaptive EMA,level_shift,0.5753042660268624
volatile,ETHUSDT,2024-01-19,4,Load-Adaptive EMA (BW-Matched),level_shift,0.620364743022289
volatile,ETHUSDT,2024-01-19,4,KAMA,level_shift,0.5513154956839902
volatile,ETHUSDT,2024-01-19,4,Butterworth (Default),level_shift,0.659172223665385
volatile,ETHUSDT,2024-01-19,4,Butterworth (Matched),level_shift,0.6620322661806707
volatile,ETHUSDT,2024-01-19,4,RRCF,level_shift,0.653784581425197
volatile,ETHUSDT,2024-01-19,4,Fixed EMA,point,0.9979311546840959
volatile,ETHUSDT,2024-01-19,4,Load Adaptive EMA,point,0.998355119825708
volatile,ETHUSDT,2024-01-19,4,Load-Adaptive EMA (BW-Matched),point,0.9981477124183006
volatile,ETHUSDT,2024-01-19,4,KAMA,point,0.9987166666666667
volatile,ETHUSDT,2024-01-19,4,Butterworth (Default),point,0.9905139433551199
volatile,ETHUSDT,2024-01-19,4,Butterworth (Matched),point,0.9900213507625273
volatile,ETHUSDT,2024-01-19,4,RRCF,point,0.9989542483660131
volatile,BNBUSDT,2024-01-27,5,Fixed EMA,all,0.8413668487510527
volatile,BNBUSDT,2024-01-27,5,Load Adaptive EMA,all,0.8079687201376337
volatile,BNBUSDT,2024-01-27,5,Load-Adaptive EMA (BW-Matched),all,0.8374298081810154
volatile,BNBUSDT,2024-01-27,5,KAMA,all,0.8673088385687269
volatile,BNBUSDT,2024-01-27,5,Butterworth (Default),all,0.8638814236202337
volatile,BNBUSDT,2024-01-27,5,Butterworth (Matched),all,0.8625506337854937
volatile,BNBUSDT,2024-01-27,5,RRCF,all,0.8677666010343684
volatile,BNBUSDT,2024-01-27,5,Fixed EMA,level_shift,0.6543682516030589
volatile,BNBUSDT,2024-01-27,5,Load Adaptive EMA,level_shift,0.5885842802766756
volatile,BNBUSDT,2024-01-27,5,Load-Adaptive EMA (BW-Matched),level_shift,0.6472137728278938
volatile,BNBUSDT,2024-01-27,5,KAMA,level_shift,0.5842590559881273
volatile,BNBUSDT,2024-01-27,5,Butterworth (Default),level_shift,0.7157262123117587
volatile,BNBUSDT,2024-01-27,5,Butterworth (Matched),level_shift,0.7209036098933942
volatile,BNBUSDT,2024-01-27,5,RRCF,level_shift,0.6991640215499051
volatile,BNBUSDT,2024-01-27,5,Fixed EMA,point,0.9983442265795207
volatile,BNBUSDT,2024-01-27,5,Load Adaptive EMA,point,0.9983660130718954
volatile,BNBUSDT,2024-01-27,5,Load-Adaptive EMA (BW-Matched),point,0.9983442265795207
volatile,BNBUSDT,2024-01-27,5,KAMA,point,0.9985511982570806
volatile,BNBUSDT,2024-01-27,5,Butterworth (Default),point,0.9979574074074073
volatile,BNBUSDT,2024-01-27,5,Butterworth (Matched),point,0.9978490196078431
volatile,BNBUSDT,2024-01-27,5,RRCF,point,0.9989869281045752
volatile,BNBUSDT,2024-01-27,6,Fixed EMA,all,0.8801099254124504
volatile,BNBUSDT,2024-01-27,6,Load Adaptive EMA,all,0.8503816026491041
volatile,BNBUSDT,2024-01-27,6,Load-Adaptive EMA (BW-Matched),all,0.8773049634948994
volatile,BNBUSDT,2024-01-27,6,KAMA,all,0.9052847534551817
volatile,BNBUSDT,2024-01-27,6,Butterworth (Default),all,0.9038011468374689
volatile,BNBUSDT,2024-01-27,6,Butterworth (Matched),all,0.9029958841721497
volatile,BNBUSDT,2024-01-27,6,RRCF,all,0.9122799414908888
volatile,BNBUSDT,2024-01-27,6,Fixed EMA,level_shift,0.6412633303266251
volatile,BNBUSDT,2024-01-27,6,Load Adaptive EMA,level_shift,0.5605368281540521
volatile,BNBUSDT,2024-01-27,6,Load-Adaptive EMA (BW-Matched),level_shift,0.6319226743010912
volatile,BNBUSDT,2024-01-27,6,KAMA,level_shift,0.5650536481226174
volatile,BNBUSDT,2024-01-27,6,Butterworth (Default),level_shift,0.7520873343167985
volatile,BNBUSDT,2024-01-27,6,Butterworth (Matched),level_shift,0.7602960602065678
volatile,BNBUSDT,2024-01-27,6,RRCF,level_shift,0.6953314317663255
volatile,BNBUSDT,2024-01-27,6,Fixed EMA,point,0.9984362745098039
volatile,BNBUSDT,2024-01-27,6,Load Adaptive EMA,point,0.9984578431372548
volatile,BNBUSDT,2024-01-27,6,Load-Adaptive EMA (BW-Matched),point,0.9984362745098039
volatile,BNBUSDT,2024-01-27,6,KAMA,point,0.9986196078431373
volatile,BNBUSDT,2024-01-27,6,Butterworth (Default),point,0.9977712418300654
volatile,BNBUSDT,2024-01-27,6,Butterworth (Matched),point,0.9977202614379085
volatile,BNBUSDT,2024-01-27,6,RRCF,point,0.9988460784313726
volatile,ETHUSDT,2024-01-23,7,Fixed EMA,all,0.8209942750395879
volatile,ETHUSDT,2024-01-23,7,Load Adaptive EMA,all,0.8203068131177602
volatile,ETHUSDT,2024-01-23,7,Load-Adaptive EMA (BW-Matched),all,0.8181688287612324
volatile,ETHUSDT,2024-01-23,7,KAMA,all,0.9238694446403877
volatile,ETHUSDT,2024-01-23,7,Butterworth (Default),all,0.8384748545152452
volatile,ETHUSDT,2024-01-23,7,Butterworth (Matched),all,0.8376420265715783
volatile,ETHUSDT,2024-01-23,7,RRCF,all,0.8738293945798544
volatile,ETHUSDT,2024-01-23,7,Fixed EMA,level_shift,0.5992949360481317
volatile,ETHUSDT,2024-01-23,7,Load Adaptive EMA,level_shift,0.5607082348282182
volatile,ETHUSDT,2024-01-23,7,Load-Adaptive EMA (BW-Matched),level_shift,0.5996467096673517
volatile,ETHUSDT,2024-01-23,7,KAMA,level_shift,0.5540129456813654
volatile,ETHUSDT,2024-01-23,7,Butterworth (Default),level_shift,0.6498273437644441
volatile,ETHUSDT,2024-01-23,7,Butterworth (Matched),level_shift,0.6513081023129402
volatile,ETHUSDT,2024-01-23,7,RRCF,level_shift,0.6620979982354858
volatile,ETHUSDT,2024-01-23,7,Fixed EMA,point,0.9981712418300652
volatile,ETHUSDT,2024-01-23,7,Load Adaptive EMA,point,0.9983442265795207
volatile,ETHUSDT,2024-01-23,7,Load-Adaptive EMA (BW-Matched),point,0.9980713507625272
volatile,ETHUSDT,2024-01-23,7,KAMA,point,0.9986601307189542
volatile,ETHUSDT,2024-01-23,7,Butterworth (Default),point,0.9931954248366013
volatile,ETHUSDT,2024-01-23,7,Butterworth (Matched),point,0.9930328976034859
volatile,ETHUSDT,2024-01-23,7,RRCF,point,0.9990413943355121
volatile,BTCUSDT,2024-01-06,8,Fixed EMA,all,0.8211834414143331
volatile,BTCUSDT,2024-01-06,8,Load Adaptive EMA,all,0.8286592380701634
volatile,BTCUSDT,2024-01-06,8,Load-Adaptive EMA (BW-Matched),all,0.8229239672335635
volatile,BTCUSDT,2024-01-06,8,KAMA,all,0.906862953072702
volatile,BTCUSDT,2024-01-06,8,Butterworth (Default),all,0.8141049894381581
volatile,BTCUSDT,2024-01-06,8,Butterworth (Matched),all,0.8093909953464639
volatile,BTCUSDT,2024-01-06,8,RRCF,all,0.856314452811918
volatile,BTCUSDT,2024-01-06,8,Fixed EMA,level_shift,0.6254120804951055
volatile,BTCUSDT,2024-01-06,8,Load Adaptive EMA,level_shift,0.5974598975390418
volatile,BTCUSDT,2024-01-06,8,Load-Adaptive EMA (BW-Matched),level_shift,0.6332697248490966
volatile,BTCUSDT,2024-01-06,8,KAMA,level_shift,0.5629205789785384
volatile,BTCUSDT,2024-01-06,8,Butterworth (Default),level_shift,0.6344062007007485
volatile,BTCUSDT,2024-01-06,8,Butterworth (Matched),level_shift,0.6319131712761923
volatile,BTCUSDT,2024-01-06,8,RRCF,level_shift,0.6657238840475549
volatile,BTCUSDT,2024-01-06,8,Fixed EMA,point,0.997987908496732
volatile,BTCUSDT,2024-01-06,8,Load Adaptive EMA,point,0.9984147058823529
volatile,BTCUSDT,2024-01-06,8,Load-Adaptive EMA (BW-Matched),point,0.9980998910675382
volatile,BTCUSDT,2024-01-06,8,KAMA,point,0.9983660130718954
volatile,BTCUSDT,2024-01-06,8,Butterworth (Default),point,0.9954701525054467
volatile,BTCUSDT,2024-01-06,8,Butterworth (Matched),point,0.9952721132897604
volatile,BTCUSDT,2024-01-06,8,RRCF,point,0.9984313725490196
volatile,ETHUSDT,2024-01-20,9,Fixed EMA,all,0.8069764100324786
volatile,ETHUSDT,2024-01-20,9,Load Adaptive EMA,all,0.8119488967262222
volatile,ETHUSDT,2024-01-20,9,Load-Adaptive EMA (BW-Matched),all,0.8088284790842194
volatile,ETHUSDT,2024-01-20,9,KAMA,all,0.9125477338857162
volatile,ETHUSDT,2024-01-20,9,Butterworth (Default),all,0.8222920866205357
volatile,ETHUSDT,2024-01-20,9,Butterworth (Matched),all,0.8202391343130412
volatile,ETHUSDT,2024-01-20,9,RRCF,all,0.8525591063824474
volatile,ETHUSDT,2024-01-20,9,Fixed EMA,level_shift,0.6380371625751223
volatile,ETHUSDT,2024-01-20,9,Load Adaptive EMA,level_shift,0.5759297805908721
volatile,ETHUSDT,2024-01-20,9,Load-Adaptive EMA (BW-Matched),level_shift,0.6306062547742899
volatile,ETHUSDT,2024-01-20,9,KAMA,level_shift,0.5391201597333963
volatile,ETHUSDT,2024-01-20,9,Butterworth (Default),level_shift,0.659770211083847
volatile,ETHUSDT,2024-01-20,9,Butterworth (Matched),level_shift,0.6615652679784544
volatile,ETHUSDT,2024-01-20,9,RRCF,level_shift,0.6635621266786125
volatile,ETHUSDT,2024-01-20,9,Fixed EMA,point,0.9984686274509804
volatile,ETHUSDT,2024-01-20,9,Load Adaptive EMA,point,0.9984470588235295
volatile,ETHUSDT,2024-01-20,9,Load-Adaptive EMA (BW-Matched),point,0.9984147058823529
volatile,ETHUSDT,2024-01-20,9,KAMA,point,0.9985980392156862
volatile,ETHUSDT,2024-01-20,9,Butterworth (Default),point,0.9962801742919389
volatile,ETHUSDT,2024-01-20,9,Butterworth (Matched),point,0.9959372549019607
volatile,ETHUSDT,2024-01-20,9,RRCF,point,0.9990078431372549
volatile,XRPUSDT,2024-01-22,10,Fixed EMA,all,0.8136710766226569
volatile,XRPUSDT,2024-01-22,10,Load Adaptive EMA,all,0.7997051435249443
volatile,XRPUSDT,2024-01-22,10,Load-Adaptive EMA (BW-Matched),all,0.8107191289386999
volatile,XRPUSDT,2024-01-22,10,KAMA,all,0.885739646609708
volatile,XRPUSDT,2024-01-22,10,Butterworth (Default),all,0.8357498310386716
volatile,XRPUSDT,2024-01-22,10,Butterworth (Matched),all,0.8352743921392317
volatile,XRPUSDT,2024-01-22,10,RRCF,all,0.8642690644437944
volatile,XRPUSDT,2024-01-22,10,Fixed EMA,level_shift,0.6174622841376969
volatile,XRPUSDT,2024-01-22,10,Load Adaptive EMA,level_shift,0.5494786903966755
volatile,XRPUSDT,2024-01-22,10,Load-Adaptive EMA (BW-Matched),level_shift,0.608719933619658
volatile,XRPUSDT,2024-01-22,10,KAMA,level_shift,0.5650997464821013
volatile,XRPUSDT,2024-01-22,10,Butterworth (Default),level_shift,0.6681649011070478
volatile,XRPUSDT,2024-01-22,10,Butterworth (Matched),level_shift,0.6715094234312794
volatile,XRPUSDT,2024-01-22,10,RRCF,level_shift,0.6848767464822161
volatile,XRPUSDT,2024-01-22,10,Fixed EMA,point,0.9983067538126362
volatile,XRPUSDT,2024-01-22,10,Load Adaptive EMA,point,0.998393137254902
volatile,XRPUSDT,2024-01-22,10,Load-Adaptive EMA (BW-Matched),point,0.998393137254902
volatile,XRPUSDT,2024-01-22,10,KAMA,point,0.998921568627451
volatile,XRPUSDT,2024-01-22,10,Butterworth (Default),point,0.9938502178649237
volatile,XRPUSDT,2024-01-22,10,Butterworth (Matched),point,0.9936297385620915
volatile,XRPUSDT,2024-01-22,10,RRCF,point,0.999493137254902
volatile,BTCUSDT,2024-01-03,11,Fixed EMA,all,0.8060222082882376
volatile,BTCUSDT,2024-01-03,11,Load Adaptive EMA,all,0.8211596105365596
volatile,BTCUSDT,2024-01-03,11,Load-Adaptive EMA (BW-Matched),all,0.7977398720653713
volatile,BTCUSDT,2024-01-03,11,KAMA,all,0.9114151942014302
volatile,BTCUSDT,2024-01-03,11,Butterworth (Default),all,0.798094323296395
volatile,BTCUSDT,2024-01-03,11,Butterworth (Matched),all,0.7933249945630196
volatile,BTCUSDT,2024-01-03,11,RRCF,all,0.8663107408251124
volatile,BTCUSDT,2024-01-03,11,Fixed EMA,level_shift,0.6281101437841267
volatile,BTCUSDT,2024-01-03,11,Load Adaptive EMA,level_shift,0.6070396431739602
volatile,BTCUSDT,2024-01-03,11,Load-Adaptive EMA (BW-Matched),level_shift,0.620649582545046
volatile,BTCUSDT,2024-01-03,11,KAMA,level_shift,0.580923501405011
